gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
HMGCS1	13379.371304693057	2.0744394270243687	0.0811822606303446	7.214132568872051e-145	3.180457580092997e-142
SLC26A2	24232.287651701005	1.8929202686436526	0.07410750213352255	2.220294396769267e-144	9.530905842131653e-142
HSPA8	78057.9279683164	1.657423792957966	0.06502692213754051	3.811209609524356e-144	1.5940628500143924e-141
CRYAB	20017.453431407648	1.8280607596505611	0.07170817104631261	2.033323474468084e-143	8.291893128880847e-141
MTHFD2	9438.650338140287	-1.7864219364462233	0.07063728439071355	4.597152440073726e-142	1.8289939171337223e-139
GADD45A	2073.0486235158155	-2.850238871656519	0.11301334949865502	9.866857842688446e-142	3.832099645950808e-139
MCAM	5282.271982856665	-2.511294131210707	0.09963727159084387	4.0663258917406574e-141	1.5425559987458975e-138
SNHG1	6369.021791781377	-2.1419130274585294	0.08572398874393865	7.66125055433918e-139	2.8402345236904707e-136
ZNF716	712.2563381530142	4.719232324714684	0.19049526698405017	1.9064127376696355e-136	6.910534350414909e-134
MTMR10	2453.235205381321	2.487153859285303	0.1011312947055617	1.5900328725682286e-134	5.638394829854989e-132
XPO6	6939.920518180038	-1.9999992599679202	0.08229814942906749	1.6840976131825764e-131	5.844893673666848e-129
GFPT1	9802.649571043414	-1.8914290471859003	0.07836152610825224	4.549208282861915e-130	1.545972614792574e-127
ZNF699	907.3421533619967	3.45117215726327	0.14293299201112583	6.402019818131203e-130	2.1312193321093098e-127
ZNF404	715.3611320195838	4.074965212715454	0.16959470982600697	1.2059831077906465e-128	3.934399290856205e-126
SPARC	2704.1972341103046	-6.400372374512385	0.2652496048291328	2.0854740562957457e-128	6.670245648293373e-126
CPPED1	4794.377489695722	-2.114639499107334	0.08959414974933899	2.39393172502026e-124	7.509579672794323e-122
SIPA1L2	3190.0003336133095	-2.0401227046520067	0.08661729456660124	1.297838969622194e-123	3.994405523108911e-121
LAMP3	1103.2575736259535	-3.0423176436982042	0.13106185313080265	1.3740642173699786e-120	4.150691761803535e-118
LCAL1	2030.4424920835609	2.380559941089691	0.10330294915690638	1.7186006093467133e-118	5.097056934484289e-116
C6orf15	2183.6607599664603	2.8139997416840545	0.12344080611511267	4.385346499610736e-116	1.2773887875294701e-113
TIMP3	10006.608537521215	1.6300369649133495	0.07180547383962668	5.551519465240405e-115	1.5887085178421314e-112
LCN2	1714.648729573082	-2.700687394577026	0.11932398192728456	1.9083652480485153e-114	5.367112745890928e-112
LIX1	1067.8653384494403	2.8761656579569856	0.12775001801770103	2.447365467887881e-113	6.766343307150358e-111
S100A6	6012.143440913162	-2.408319151152228	0.10706637668161151	6.958461694826975e-113	1.8917737861002937e-110
CP	1940.3247087554614	2.7694350672219374	0.12334057348539619	1.0218277511777128e-112	2.732467914296861e-110
RASGRF2	717.0977920872883	3.566130564209466	0.15902184885326667	1.4346940767307556e-112	3.77463383542453e-110
STEAP4	966.0781480056487	-3.368826240266786	0.15093396105316195	1.186049247483802e-111	3.070926242056473e-109
TUBA1A	1609.3465486990963	2.456762059412164	0.11064200615738025	2.8693976544203126e-110	7.313377271703772e-108
PALMD	2539.8057096330435	2.1345797928090406	0.09672941573799776	6.541486961247468e-109	1.6416113124902875e-106
DESI2	4707.081216194977	-1.9593021901663368	0.08881760366406052	7.770598090982154e-109	1.9205150918197106e-106
TMPRSS4	2504.7918326913627	-2.4111624518839596	0.10983978473576536	8.883478780073306e-108	2.1627956098590415e-105
DKC1	9057.10712516356	-1.6781850265853535	0.07666010689291389	3.589373891988911e-107	8.610274547959282e-105
SYTL2	5140.034969064496	1.8886475001506127	0.08632084713828692	4.116543869118607e-107	9.731748346820685e-105
ITPRIPL2	2927.0603980024866	-2.214668931688537	0.10130070012037276	4.394045975014975e-107	1.023938256349204e-104
CXCL14	424.70946575140584	5.906542778393016	0.27011614649538085	8.900563622437376e-107	2.044873152242232e-104
FAM107B	2819.5262698128577	-1.9607364216142638	0.08997377645576729	3.0532279132501975e-106	6.91725746124128e-104
COL12A1	9890.885677322902	1.5108445366561032	0.06940221371581137	1.46202934155347e-105	3.2669346054000276e-103
CXCL8	4757.031812123533	-1.8515510911942346	0.08525978305786827	1.5427954385832761e-105	3.4008215127257295e-103
DNAJA1	9133.867512419145	1.710851994472964	0.07882575524836208	2.920264059007479e-105	6.351379644070666e-103
CDR2	3230.125477491516	-1.8813054412255068	0.08769372538253851	4.591226541751747e-103	9.854222019612433e-101
VEGFA	1730.5666632680384	-2.3083475156921343	0.10802637298406326	3.0250526367814105e-102	6.408397222230957e-100
INTS6	3241.116552063968	-2.0582899948201856	0.09680254884757167	2.356767094470464e-101	4.928664723718232e-99
ZNF780B	1088.4131069734085	2.7955993952577627	0.13241525849451474	4.4448876487724383e-100	9.177849028705825e-98
FLT1	571.5575264785207	-3.7422605964049676	0.17727060383445	7.294649588856018e-100	1.4873790511677423e-97
DUSP5	3326.7260385402237	-1.7151772483918597	0.08187460264818264	2.5570226581093964e-98	5.149401678898824e-96
AHNAK	36144.25283793997	1.297480735600933	0.06187884987953213	2.6898119245900048e-98	5.350757574867337e-96
TBC1D4	1147.2885853324856	-2.6576029420036416	0.12752631270803638	1.4226073313577033e-97	2.795851902302031e-95
PALB2	2004.0401604415113	-2.199083346751412	0.10555008121982183	2.2197339795136133e-97	4.310511984979293e-95
RHOBTB3	7122.43358902468	-1.673609353106406	0.08067089247276979	1.9916439174101096e-96	3.7943366026172077e-94
AKAP12	27294.554072805855	1.3118244589683266	0.06316226514877865	2.0004472034396755e-96	3.7943366026172077e-94
CEP170	4384.059295661851	-1.8990700996409347	0.0917048942121809	3.0085157583334785e-96	5.640794143670771e-94
SLC34A2	19933.68839017677	1.5023186908889672	0.0725750279865196	8.764234876363406e-96	1.6245704466277258e-93
LINC00472	2748.825866159509	2.2195117586193245	0.1074638957891481	1.1998963938346094e-95	2.199180896205635e-93
CADM1	2499.616008775844	2.106855916354162	0.10294403597871936	2.8985388587080223e-94	5.253440651471695e-92
SLC7A1	7220.008514923282	-1.6040891876090237	0.07886997430343606	8.212640225830926e-93	1.472138322678616e-90
INHBE	397.7624952144209	-5.778543558485823	0.28816963763229114	4.344449390024801e-90	7.646550371698219e-88
LDLR	8755.894241534686	1.724264383422627	0.08594975103766675	4.359546251642559e-90	7.646550371698219e-88
EXOSC8	2966.5136938867067	-1.8121735119184157	0.09260802173693548	3.3362165592054526e-86	5.789400480187164e-84
GPX3	5013.857864983144	1.6607567957210672	0.08484864738561662	3.651714900663199e-86	6.2701866799598e-84
DOCK11	2332.670541675243	2.098148844057996	0.10730168128046874	4.584474614675929e-86	7.789786449436849e-84
ENAH	20548.93494174052	-1.5388076814625817	0.0786854651925044	9.91315047681525e-86	1.6670444389464985e-83
SCEL	3898.1989583072536	-1.9437004761896695	0.09988973149775512	2.2718880980195044e-85	3.781534556621853e-83
SPIRE1	1976.56670923259	-1.9439042874242347	0.1002056696595675	8.257365915202061e-85	1.3605469980684447e-82
RNF6	3683.16386885476	-1.6889478795943518	0.08720565618894434	1.9531020953373118e-84	3.185900137914223e-82
TNNC1	454.77856518367145	-4.476250387350795	0.23223130306956916	6.281448500178396e-84	1.0144850290585149e-81
NUP58	4423.16574758659	-1.6542162984146405	0.08586099814373396	1.308623147100187e-83	2.0927706642645342e-81
IGFBP3	8913.987375727102	-1.371794618504806	0.07141729497704154	6.103259326495377e-83	9.665666614931319e-81
CDC42BPA	4606.542009497889	-1.5211869075382836	0.07938597372836566	1.0481494597143687e-82	1.643982114121229e-80
BCAT1	5832.267986787864	-1.6632009612696452	0.08684959888187976	1.2423659758468983e-82	1.9300451236204386e-80
DDX21	21368.738908614843	-1.436660187398707	0.07533922140304906	8.064339116048988e-82	1.2409952798206706e-79
HEATR1	7114.094671699967	-1.4455816775144015	0.07589287491560044	1.0703091699823955e-81	1.6316713253040036e-79
NNMT	1685.9769865657559	2.0074979353623577	0.10575946133020236	2.7986735339649177e-81	4.227033582040346e-79
RBBP6	5865.804145221074	-1.52691705549968	0.08055001300249344	6.631140433978584e-81	9.923592913675106e-79
ATXN2L	7950.643394321196	-1.9464288365165234	0.1033012284173009	3.901878311868837e-80	5.786130820291315e-78
DDIT3	1851.0048202859355	-1.9958364475498276	0.1063719145835437	1.6264600961929412e-79	2.3901637017206537e-77
SLC6A6	983.7582440157454	2.3622643221050366	0.12623832602013524	3.895198175407552e-79	5.673077914039999e-77
PDE7B	347.1985329536741	4.229492986643198	0.2262081096168819	3.944785690947746e-79	5.694455238118552e-77
SLC38A2	51652.00885132444	-1.3933913520043788	0.07476446164872803	9.302284023588157e-79	1.3310426051997371e-76
GLB1L2	1056.269464202093	2.7358828545802725	0.14690956011165754	2.378173449049808e-78	3.3732839392087366e-76
MAP1B	1316.1670833967569	-2.2878352710623813	0.12304715271843285	2.601617997959788e-78	3.658413170924143e-76
MYL6	14387.251588314804	1.5275063750781768	0.08223798004120249	8.6063735814706065e-78	1.1998903065038336e-75
IFRD1	5862.866131648984	-1.5606181561756451	0.08427623412920593	1.5989148493346095e-77	2.2102965273174702e-75
IFI44	893.9510943858495	3.7388239902571523	0.2024177267904461	5.937075170689133e-77	8.138283208763121e-75
UQCRC2	11229.918285075659	-1.2483890227563972	0.06758495640577317	7.18866105000788e-77	9.771786587310712e-75
GDA	6623.095880374702	1.605155836249065	0.08715234278218668	1.7780099060403802e-76	2.396933684903362e-74
PXDN	24437.79216155905	1.5695187857211628	0.08527175442347915	1.8556693135207787e-76	2.481121134602536e-74
GTPBP4	4996.8462717382135	-1.413467969369156	0.0768822841480133	3.043510029729896e-76	4.036238667069437e-74
SERPINB5	872.1061638284801	-3.713430553980615	0.2027228928150046	5.980723459868297e-76	7.867545248175135e-74
FAM107A	758.4663677124332	2.957012543734553	0.16184967796342187	9.891105320765715e-76	1.2907496799386428e-73
GJA1	439.0318227150818	7.739612340353984	0.4211865714557315	4.0294474475701547e-75	5.2165354575209814e-73
AHNAK2	2820.858367546123	-2.2495296744403084	0.12373491918833386	5.090557350191704e-75	6.538359960340715e-73
USP31	2783.2944617870367	-1.6358222157702718	0.09002650137693863	1.2319913300843188e-74	1.5700189512762037e-72
FAM174B	722.7360970855882	2.7400671101008807	0.1531308859947476	1.1252103813430665e-72	1.4228241659277598e-70
RPL23	21280.173047178112	1.1972247570372307	0.06678239654393543	1.8344774328693864e-72	2.301845837305033e-70
TCEA1	5852.019422783466	-1.5174648576045533	0.08479427060080863	2.1644440213867164e-72	2.6951458684626047e-70
AKT3	3225.047645848933	-1.6211026193370104	0.09071573980712297	2.8820378075500245e-72	3.561500054299697e-70
SAMD9L	466.9220715287387	3.8045464791580113	0.21469374936574412	1.542287811848482e-71	1.8915638185618376e-69
WARS1	7286.104150745732	-1.2230098249857209	0.06877344363073988	2.3293699983571564e-71	2.8355733890449205e-69
POLR3E	2255.8958165322056	-2.180339680021018	0.12317272533075894	3.704900257462857e-71	4.4766172592395654e-69
XPOT	14321.089043274707	-1.3659898128248325	0.07704200875605864	4.1391418841969205e-71	4.964535471692659e-69
DHCR24	42344.196868413856	1.2604774441158961	0.07120958713506816	8.09366580908601e-71	9.636779319548247e-69
ADGRL3	623.7905827986699	3.469383160634224	0.19645755897404987	9.064432528900145e-71	1.0714421986334723e-68
MYOF	12045.42719263016	1.1832806926046684	0.066767954691402	1.0627479443952052e-70	1.2471614725880998e-68
EPAS1	4726.167904604079	-1.7147942556121878	0.09714868666847752	1.313492456448071e-70	1.5304063535414952e-68
IFI6	695.3533702539698	3.061098095360832	0.17408099697422083	3.1077642886836456e-70	3.5953085870218176e-68
IL32	973.3790972174671	-3.597315360181775	0.20472459257908474	3.251424415740573e-70	3.735016554194382e-68
ATF3	736.890249942124	-2.5621666925216084	0.1459413855625268	4.32534294405038e-70	4.933915671562923e-68
STC2	11676.997242282583	-1.5856324238363209	0.0901592888332759	4.55209533051427e-70	5.156512432732553e-68
DGKH	5063.705901427965	-1.6958970179350954	0.09653634971461313	5.440612379974745e-70	6.120501320148141e-68
ZFAND1	3772.049342288142	-1.6618288593597528	0.09459396693354942	5.7404099110616177e-70	6.4135319499477465e-68
SNTB1	2489.927290536104	-1.5836115599498666	0.0900846131888437	6.810490032126914e-70	7.557327442452668e-68
LOC100505715	418.3741472857407	4.0464239279207606	0.2314740365369613	9.933972847465181e-70	1.0948848992422434e-67
CEMIP2	2600.773288696805	1.5387543143826121	0.08784440713338139	1.7475558813995328e-69	1.913163190428804e-67
APOL6	778.0161733893666	-2.5995648525560795	0.14874913147257304	1.8084867166964966e-69	1.9666690215168836e-67
WAC	7822.993920523928	-1.4154962845358265	0.08106610648313121	3.775247670398956e-69	4.078267549638925e-67
DNM3	2957.379375824594	-1.8717960729928063	0.10750959448469907	7.080515364779415e-69	7.59851096251854e-67
ARL6IP1	15782.398577518214	-1.1937716449815738	0.06848633897527472	8.141317692743498e-69	8.679815307453068e-67
LRRC8D	4230.040718564521	-1.5020661219146827	0.08657184932999962	3.1354956092381916e-68	3.321182102460609e-66
MIA2	2703.9018562913266	-1.6459809798842004	0.09505692021267861	4.822489336651491e-68	5.075125552223169e-66
TTC30A	803.3629469995165	2.2978411694747374	0.1328498344030202	4.898043816072269e-68	5.12159555947249e-66
HBEGF	681.6299459987335	-2.6076622484177325	0.1533034916972675	4.795080774812874e-66	4.9819972992832865e-64
PTX3	727.1927132507689	-3.5394583780712843	0.20760711892451789	5.768709552980694e-66	5.955644951153233e-64
SUPT20H	4614.123229251504	-1.2793812544175442	0.07510702182380807	9.376318326708317e-66	9.619277015425539e-64
ZNF676	308.30192500321846	4.133648119635147	0.24364775686123172	1.0725755597744126e-65	1.0934907831900137e-63
TMEM98	301.8455961255872	6.275321453832165	0.36787081039996117	1.222656749430932e-65	1.238756328988656e-63
SNAPC1	2052.045496602003	-1.7228255027397426	0.1020757962223576	6.6177153703271e-65	6.66346747659109e-63
C1orf198	2629.5228949786742	-1.753136199011598	0.10382429886661879	7.437757488239126e-65	7.443233137923718e-63
SLC22A15	485.9703196508085	-2.964069432166093	0.17604602639486128	8.226484798383116e-65	8.182342684830817e-63
AMOT	3319.5107322759955	1.490385757669852	0.08827209128745366	8.735401301861078e-65	8.635870668845934e-63
PCDHB5	773.7449611283336	2.553407493343509	0.15187918995101485	1.8300930550660795e-64	1.7914541175167522e-62
ABCA1	465.59065382132053	3.199674969778287	0.19026528710114074	1.834065949149691e-64	1.7914541175167522e-62
BAZ1A	3559.0725385413393	-1.5520131246070137	0.09221204239279056	2.1376498871563488e-64	2.0755562475770455e-62
TSC22D1	6510.334247440797	-1.2681943832113172	0.07538927075625762	2.8035076658646235e-64	2.7059655056558424e-62
PPP1R15A	1420.64383335185	-2.048472222378944	0.12203387564616207	3.488441890861699e-64	3.3472625955138846e-62
YARS1	10849.575094926377	-1.102442092117602	0.0656805201504085	7.196708909014248e-64	6.865071094961427e-62
FAT2	3953.8006240833697	1.3704481537319937	0.0818910572858461	1.254999777387009e-63	1.1902067656242378e-61
SMR3B	259.003075379723	4.652070199171557	0.2783490351168053	1.2837335258571013e-63	1.2104197268081525e-61
ELF1	3291.760380677443	-1.5186980044856069	0.09098972616965155	2.2855214706726286e-63	2.1426107028512597e-61
ITGAV	18857.025931318785	1.3171007556262584	0.0788758928348508	2.7925362200563546e-63	2.6029629040891e-61
TSEN15	3158.7519967279995	-1.4514382832556372	0.08702203244472237	3.1961045684892466e-63	2.962207825067988e-61
OAT	3506.263444570052	1.3607733054062578	0.08168321454307519	4.983806169747712e-63	4.592985663329078e-61
RND3	16362.359298600608	-1.253756170385995	0.07524379034129368	5.502352155307315e-63	5.042380244796232e-61
MECOM	709.7832508574385	2.5327614064270647	0.15257827528734916	6.687141744665367e-63	6.093891404412372e-61
PLK1	5117.221965709087	-1.7734852571817243	0.10692968104170972	1.1432084754436906e-62	1.03600092507986e-60
HMMR	7931.111984781581	-1.434038787516275	0.08645736886714932	1.4231278418640857e-62	1.2825448263252467e-60
KCNN4	444.3936252443812	4.785305315057239	0.28932752953873675	2.352328126445662e-62	2.1083063955264634e-60
UBE2C	4771.9807707925675	-1.257429415313763	0.0759930651673031	5.58286768417214e-62	4.976379107334205e-60
TFPI2	17579.236453195463	1.4172564597042823	0.08598031979322619	8.894800774051235e-62	7.885434251430639e-60
THRB	1506.9444941534489	-1.7975191081476727	0.10923888935949813	9.527888755891224e-62	8.4010227776269e-60
RPS27	18596.48914353077	1.1024799002966268	0.06698252181788347	2.286085182427346e-61	2.0048721234276814e-59
SLC1A4	1803.7790289568031	-1.6617011223987401	0.10157441998058908	3.902890402211483e-61	3.40448921074191e-59
LBR	6714.346007109652	-1.354664361944461	0.08280776932816214	7.016420256952481e-61	6.087864214436642e-59
CLIP4	4363.804968888618	-1.400451440369466	0.0857741085020132	1.0663234292134016e-60	9.203104644089422e-59
NETO1	1990.8913672745762	-1.5856704260688668	0.09744075996780154	2.10101693453033e-60	1.803778328213618e-58
PFKM	1313.3513815625208	-2.1247136081376037	0.13047399163306847	2.125206177635523e-60	1.8149928361042225e-58
WNT5A	756.5794113856765	2.3760858394388356	0.14624418575156153	2.2338644395609048e-60	1.8978539967769518e-58
ZXDB	901.3109864602986	2.072518108492606	0.12767920478893116	3.202832693470327e-60	2.7069744505641437e-58
MOCOS	1161.3570807296592	-1.9376795563187965	0.11944171912205381	4.0263365229379953e-60	3.385443369183741e-58
PTER	1546.9033807403616	-1.826002275159353	0.1128707444050333	6.681875380091232e-60	5.589474420515291e-58
RAB3B	3749.2244164113617	-1.390216953348442	0.08578264571256658	8.604288360903124e-60	7.160875088931213e-58
NLRP2	1835.1452922095166	1.6126938272054725	0.09949633939972059	8.777783331013706e-60	7.268182827182516e-58
SDCCAG8	1231.6214973766557	-1.9241431523237886	0.11895501546101055	9.967045251022941e-60	8.211234451246778e-58
PLTP	1972.9926617785627	-2.3422167720074762	0.14462460284416984	1.2818189105639964e-59	1.0507050285989904e-57
ITGA9	244.87351381652473	5.697678070530666	0.3514298912826477	1.4583249556683154e-59	1.189409833843078e-57
FNDC3A	5465.599535872159	-1.4447889296681273	0.0894394113159537	1.625139139327519e-59	1.318869136353756e-57
SNHG14	5888.158229361532	1.2412668308630899	0.07681855150252197	2.035397172029049e-59	1.6436335975315767e-57
CBL	7064.464593804065	-1.1652737519133818	0.07217483241860541	3.112707067540184e-59	2.5012057973258856e-57
SLC6A15	1181.6950432887627	-2.1456171031587234	0.13376511013609105	4.998185370904979e-59	3.99658822402951e-57
PCDH19	2363.1676085409827	1.6378510220017746	0.10204959582885074	8.02662842610289e-59	6.386846970077578e-57
GREM1	886.1372952077534	-2.6068888772083287	0.16301104580462628	9.10309133920336e-59	7.208234268208019e-57
IL1A	628.2246159628841	-3.920456620716257	0.24524766504713463	9.700527691087231e-59	7.644203270387194e-57
GPNMB	378.6480434445862	-3.4713762205427865	0.21735238352605651	1.4278362150387555e-58	1.1197530932553932e-56
KIF21A	2275.7570599690575	-1.6066718361101273	0.10064756387738467	2.704287636650331e-58	2.110638274116756e-56
SLC3A2	5273.763674198897	-1.6161682365579626	0.10149473860832987	6.093575735053704e-58	4.733257494771238e-56
ABLIM3	607.0582744876184	-2.8782854396463775	0.1812440310541649	6.976382786467938e-58	5.393305972173697e-56
SLC25A32	2228.013603873747	-1.542426245280479	0.09702576575750113	9.635591534895083e-58	7.413951373453235e-56
GLS	5403.397504234687	-1.3891220947119667	0.08738747334385957	1.163934308604562e-57	8.913660301388552e-56
CREB5	2776.073074880792	-1.5437952655266702	0.09747132583977515	2.1674448474368684e-57	1.652119642588327e-55
SLC7A11	3452.1369000442273	-1.5060069789368848	0.09509261266398492	2.2913503417876564e-57	1.7384421755925697e-55
PHACTR1	382.8091547109709	3.0590669172080505	0.19451378982324236	6.684169031351721e-57	5.047785427750429e-55
OSMR	1567.0960449317145	1.8581718667562155	0.11801100856724996	8.801081115995181e-57	6.61581728866882e-55
HERPUD1	4518.952749735742	-1.2488218882751794	0.07929084500196677	1.4438311118239744e-56	1.0803565640400309e-54
BRI3BP	3467.921024980506	1.301217684815928	0.08336644055739247	1.5717312995259865e-55	1.1706886282131459e-53
RUBCNL	335.46729099546315	-3.592882231462932	0.23156974041193074	1.7479020624247956e-55	1.2959899291942393e-53
NIBAN1	4796.312620205177	-1.2498797362136607	0.07991018881741821	1.9677957919488982e-55	1.4524291836321458e-53
EDNRA	608.5820677763049	-2.521054452805353	0.1625627118793065	2.682849000826556e-55	1.9712897703370622e-53
BASP1	255.5820787703556	4.67885592353796	0.3010507251859368	2.9913716028731198e-55	2.1881279635007324e-53
DNMT3B	1427.1101992637155	-1.7889601977157816	0.11530875750179385	3.713991681410772e-55	2.7045817994273444e-53
CDK8	1527.655715940982	-1.6530345046097357	0.10660005896111874	4.190865361614441e-55	3.038284256829101e-53
COBL	1643.7633301034057	1.6299948382034175	0.10533920937797765	7.99219667923453e-55	5.768527089897064e-53
ACSS2	3099.201180107992	-1.4118342633927652	0.09132327179124464	1.2828050357611031e-54	9.218112662262166e-53
RPL38	9973.290502713086	1.3074725963840856	0.08437126138675538	1.3489885774488593e-54	9.651184945327103e-53
LTBP1	3353.0704649007603	1.2704333998946975	0.08257962427218342	4.295071599911741e-54	3.059441394662023e-52
CTH	706.1418223254863	-2.466006068802572	0.16109157799106572	4.8122773036126587e-54	3.412950755501291e-52
KCNQ5	657.1254113006577	-2.328153285337948	0.15220504419702802	7.349202959307188e-54	5.189618990139344e-52
UPP1	1719.3805019120819	-2.1795355621080836	0.14289807844988156	1.6962256112811286e-53	1.1926220763455935e-51
PTPRJ	10820.144973684786	1.0308065802765844	0.06741465490767456	2.686413027691141e-53	1.8807197127767336e-51
ODC1	7530.352947855447	-1.123114703962481	0.07360525514685588	2.924976712693539e-53	2.0389837665579916e-51
SFTA1P	817.3359252696598	-2.4806162755344006	0.16374197501605112	6.604727038774066e-53	4.5845237215524495e-51
VCP	10533.045706967256	1.0569937162015421	0.06956877460150372	9.284951038089092e-53	6.417632259885986e-51
NR2F2	2146.171542214589	-1.784226416702152	0.11778571526921647	9.987231303873134e-53	6.873912110918928e-51
DUSP4	592.539734214202	-2.9321737466303057	0.19380297808093136	1.1587923503817176e-52	7.94210958799436e-51
SDE2	1814.2340647585881	-1.5447429507356039	0.10206836933309398	1.4616842716385362e-52	9.976148049777323e-51
LMO7	1321.4860008773603	-1.7062235531177101	0.11288882639318555	2.03398334250576e-52	1.3824306784564148e-50
CELF2	3416.639670866676	-1.36839364646164	0.09052305960353957	2.5459463100396136e-52	1.7232147804716256e-50
TASOR2	7237.64454760804	-1.2991136766709064	0.08603096368971812	2.7278311183093974e-52	1.838693438093508e-50
NFIB	7136.9638040639375	1.1610608580571753	0.07682090504538215	3.011510338220664e-52	2.0215537710722417e-50
SCNN1A	11433.344398895324	1.2572840117353294	0.08333966798687074	4.038317168903123e-52	2.69971433029294e-50
MX1	602.328953722976	3.0949755582612606	0.20583689166389346	6.217543533219142e-52	4.1396151066885974e-50
ZNF45	995.647489771015	1.9742699106748116	0.13168265461762899	8.943068444829586e-52	5.930054165530902e-50
TXNIP	9346.386459514173	-1.1095682344071431	0.0736968023440582	9.018648633215483e-52	5.955959372672508e-50
SLFN5	3687.3426093640774	-1.311535825820516	0.08724758544721344	9.547105532048005e-52	6.279531670918027e-50
TSC22D3	1080.4859959876565	-1.9506152775878218	0.1301744313244713	1.0350172061556051e-51	6.780401874220977e-50
AARS1	13605.525883663753	-1.0403029447244283	0.06921298877158255	1.36224594138083e-51	8.88838231832164e-50
FGFR1	626.1765960495051	2.482651350965997	0.16603701750428373	1.5708263636457917e-51	1.020849388198811e-49
BEND4	331.60819284316807	3.5416857872639937	0.23750013153595526	1.8214745874162795e-51	1.1790433916640616e-49
SARS1	12170.13862167196	-1.0430183226181697	0.06946748668055505	2.387944768701621e-51	1.5335494120890096e-49
TAF1D	5475.042737244024	-1.3074846640370368	0.08734617177705667	2.3786944919939632e-51	1.5335494120890096e-49
RIPK2	2209.8451891628392	-1.4671191444783227	0.09821412038713274	2.706860284322218e-51	1.7315413708966283e-49
HIPK2	2037.3543483775832	1.4666373929084542	0.09838934401019207	4.737269475684805e-51	3.018528894037912e-49
