ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust
HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS	143	0.32055534096051086	1.2994505056637784	0.03581251852510094	0.07460941359396031
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS	147	-0.352003191150509	-1.328669260406661	0.043076923076923075	0.08615384615384615
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE	96	-0.3837806431950005	-1.3528039544128607	0.05211726384364821	0.10022550739163118
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM	172	-0.32369307254393015	-1.2388704627000484	0.07957957957957958	0.14736959181403625
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	110	-0.34632958687172477	-1.2471238594131886	0.1024	0.18285714285714288
HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING	37	0.41046375085495695	1.308596947406517	0.11136890951276102	0.19201536122889828
HALLMARK_MYC_TARGETS_V2	HALLMARK_MYC_TARGETS_V2	57	0.35707955097074007	1.2385234467127932	0.11750599520383694	0.19584332533972823
HALLMARK_MITOTIC_SPINDLE	HALLMARK_MITOTIC_SPINDLE	199	-0.3017934452991839	-1.1786240052149424	0.12408759124087591	0.1959171826625387
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	138	-0.31481890019566605	-1.17402811186375	0.12538699690402477	0.1959171826625387
HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS	185	-0.30224752065441585	-1.1677188950970354	0.13056379821958458	0.19782393669634027
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING	30	0.3946255074621852	1.1960131191359404	0.17607223476297967	0.25892975700438187
HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	161	-0.29887045074585605	-1.1359370506546282	0.18501529051987767	0.26430755788553956
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE	33	-0.4148590370869635	-1.2101292637488412	0.2097902097902098	0.2874229289323629
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	45	-0.38413489859440475	-1.1919880642899117	0.21269296740994853	0.2874229289323629
HALLMARK_COAGULATION	HALLMARK_COAGULATION	98	0.29169955477983345	1.1101872708866025	0.24146981627296588	0.3177234424644288
HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM	86	-0.3190263342035097	-1.1047514520760118	0.254071661237785	0.32407407407407407
HALLMARK_PEROXISOME	HALLMARK_PEROXISOME	94	-0.3127938045323637	-1.101313937480892	0.25925925925925924	0.32407407407407407
HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY	184	0.25446392313253763	1.057582835203037	0.30030959752321984	0.3662312164917315
HALLMARK_PANCREAS_BETA_CELLS	HALLMARK_PANCREAS_BETA_CELLS	22	-0.39411563378896175	-1.0616952227105059	0.3629764065335753	0.43211476968282775
HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY	194	-0.26552921482614844	-1.0323788571796375	0.38427299703264095	0.4468290663170244
HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM	153	-0.26944300838704055	-1.0181207005518926	0.41368584758942456	0.4700975540788916
HALLMARK_DNA_REPAIR	HALLMARK_DNA_REPAIR	146	-0.2622685398006567	-0.9887375848241908	0.4869431643625192	0.5410479604027991
HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEDGEHOG_SIGNALING	32	-0.31890917768886007	-0.9318303127505558	0.5448154657293497	0.5921907236188583
HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP	149	-0.2548849557612471	-0.9609783548207813	0.5607476635514018	0.5965400676078743
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE	172	-0.24234535664947277	-0.9275283581634084	0.6351351351351351	0.6480970766685052
HALLMARK_ANGIOGENESIS	HALLMARK_ANGIOGENESIS	25	-0.32565775570067335	-0.8974149293618319	0.6347197106690777	0.6480970766685052
HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN	113	-0.24694097162908557	-0.89062806210171	0.6972624798711755	0.6972624798711755
